"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,2196164,,
"HUN","Hungary","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,2207470,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,2765124,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,2763284,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,2763458,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,2765187,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,2762317,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,2767271,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,2774663,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,2786292,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,2795103,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,2804705,,
"HUN","Hungary","4099","40 years and over","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,2812213,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,164457,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,157840,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,154818,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,152099,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,150807,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,148241,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,144764,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,142522,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,139832,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,144698,,
"IRL","Ireland","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,141913,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,155843,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,150642,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,147482,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,145107,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,143916,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,142016,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,139653,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,137429,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,134819,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,138439,,
"IRL","Ireland","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,135158,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,172266,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,167510,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,169853,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,171098,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,173295,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,172766,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,168019,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,152909,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,137115,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,151488,,
"IRL","Ireland","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,141075,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,171159,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,166494,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,168227,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,169603,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,170697,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,169709,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,169447,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,159185,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,145865,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,154021,,
"IRL","Ireland","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,141877,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,163763,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,158588,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,163688,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,174691,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,189471,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,189252,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,208223,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,205787,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,194732,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,177856,,
"IRL","Ireland","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,166377,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,161264,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,158436,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,163087,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,171226,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,184098,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,183826,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,205569,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,208414,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,202794,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,189714,,
"IRL","Ireland","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,180238,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,142596,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,155964,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,159532,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,164761,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,171627,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,177487,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,184658,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,185827,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,187147,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,193594,,
"IRL","Ireland","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,192168,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,141538,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,155235,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,159442,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,163126,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,166199,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,171874,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,180028,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,184419,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,189358,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,196734,,
"IRL","Ireland","3034","30-34 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,200380,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,134774,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,146012,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,149432,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,153603,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,158831,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,163811,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,172772,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,175169,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,174941,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,181691,,
"IRL","Ireland","3539","35-39 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,181581,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,138437,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,147583,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,149021,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,151161,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,154412,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,158294,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,166709,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,171326,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,173782,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,180545,,
"IRL","Ireland","3539","35-39 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,182439,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,728989,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,756571,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,774233,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,794148,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,815722,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,826570,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,855385,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,875440,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,893898,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,921534,,
"IRL","Ireland","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,940356,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,785411,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,810333,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,828063,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,847757,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,868163,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,871553,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,901006,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,920215,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,939889,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,967585,,
"IRL","Ireland","4099","40 years and over","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,988948,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,10456,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,10385,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,10704,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,10879,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,11486,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,11870,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,12161,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,12198,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,12182,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,11942,,
"ISL","Iceland","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,11878,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,10242,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,10107,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,10228,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,10438,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,10852,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,11147,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,11524,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,11678,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,11617,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,11309,,
"ISL","Iceland","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,11309,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,11099,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,11292,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,11230,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,11087,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,10954,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,11005,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,11581,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,11937,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,11644,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,12042,,
"ISL","Iceland","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,12304,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,10920,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,10943,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,10863,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,10635,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,10591,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,10627,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,11023,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,11410,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,11350,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,11538,,
"ISL","Iceland","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,11695,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,10943,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,10640,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,10346,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,10532,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,11127,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,11868,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,12977,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,13206,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,12358,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,11816,,
"ISL","Iceland","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,11351,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,10641,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,10387,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,10209,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,10432,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,10783,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,11125,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,11690,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,12072,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,11747,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,11384,,
"ISL","Iceland","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,11142,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,10138,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,10232,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,10409,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,10584,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,11178,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,11910,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,12147,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,11952,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,11537,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,11508,,
"ISL","Iceland","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,11494,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,9827,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,9951,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,10155,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,10133,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,10460,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,10704,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,10743,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,10851,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,10919,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,11065,,
"ISL","Iceland","3034","30-34 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,11082,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,10873,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,10689,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,10532,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,10462,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,10554,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,11009,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,11505,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,11581,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,11185,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,11138,,
"ISL","Iceland","3539","35-39 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,11098,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,10906,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,10842,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,10566,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,10320,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,10133,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,10005,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,10311,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,10617,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,10522,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,10689,,
"ISL","Iceland","3539","35-39 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,10690,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,56049,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,57281,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,58645,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,60152,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,62549,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,65541,,
